0.1015,0.2526,0.1422
0.2742,0.5689,0.2215
0.3798,0.2414,0.4069
0.1900,0.1575,0.1748
0.2646,0.2048,0.0919
0.2028,0.0871,0.1310
0.3174,0.1133,0.1741
0.2338,0.3392,0.2614
0.2013,0.3668,0.2416
0.5190,0.6033,0.3565
0.3882,0.1546,0.0720
0.3220,0.4786,0.0758
0.2820,0.3334,0.0609
0.2570,0.1669,0.1430
0.5752,0.4011,0.2030
0.1367,0.2298,0.0986
0.4348,0.5235,0.2590
0.2769,0.2672,0.2456
0.2420,0.2589,0.3688
0.0578,0.3696,0.2342
0.2201,0.4516,0.4234
0.5003,0.1935,0.3037
0.1390,0.4223,0.1910
0.2271,0.6148,0.3742
0.3639,0.3021,0.0925
0.0656,0.2331,0.1403
0.2559,0.0973,0.2798
0.3081,0.4891,0.2169
0.4527,0.2526,0.2257
0.2525,0.1006,0.4776
