125.7547,35.5956,184.4237
284.5272,0.1207,206.6290
0.2054,35.5984,30.8536
206.2016,320.1562,176.2686
285.1353,0.1456,206.4536
1122.6656,803.5620,131.6556
1152.5462,806.9502,140.1551
258.0849,35.5787,131.6737
223.3507,320.1562,154.4849
1122.5580,803.6687,131.7703
284.8619,0.1280,206.6832
284.7927,0.2855,206.2015
257.6852,35.6638,131.6192
205.9276,320.1562,176.2580
1115.8176,729.2581,184.4497
1152.6812,807.0349,140.2103
0.2008,35.2919,30.7497
1152.6006,807.0040,140.2039
1152.6018,806.8043,140.0257
947.8523,803.5899,131.6826
257.7543,35.4672,131.6889
0.2090,35.4484,30.8537
257.2353,35.3970,213.0121
284.7221,0.2028,206.7904
1152.6375,806.8453,140.0262
956.8672,674.3641,30.7932
1115.6463,672.6502,0.1764
257.6154,35.5174,131.7134
