0.0772,0.1056,0.0789
0.1109,0.0632,0.0392
0.0909,0.1206,0.1289
0.9777,0.1350,0.6526
0.0721,0.0874,0.0846
0.1230,0.0771,0.0098
0.0776,0.0442,0.0683
0.1006,0.0643,0.0823
0.0598,0.0421,0.0610
0.1443,0.0594,0.0686
0.1065,0.0427,0.0543
0.1193,0.0239,0.0894
0.0846,0.0225,0.1552
0.0291,0.0532,0.0740
0.0531,0.0454,0.0829
0.0105,0.0410,0.1111
0.0721,0.0993,0.0282
0.0658,0.0703,0.0336
0.0153,0.0266,0.0960
0.0613,0.0907,0.0634
0.0624,0.0894,0.0425
0.0703,0.0075,0.0211
0.0992,0.1280,0.1766
0.1045,0.0719,0.2027
0.0422,0.0881,0.0696
0.0262,0.0633,0.0278
0.0839,0.1023,0.0346
0.0267,0.0233,0.0645
0.0151,0.0662,0.1267
0.0195,0.0504,0.0702
0.0695,0.0790,0.0179
0.0608,0.0427,0.0316
0.0628,0.0343,0.0736
0.0683,0.1210,0.0377
0.0079,0.0890,0.1614
0.0555,0.0303,0.0964
0.0887,0.0673,0.1815
