0.0264,0.1182,0.0746,0.0704,0.1703,0.1096,0.0975
1.5258,4.4409,0.0285,3.4942,6.4785,0.3723,4.8960
0.2647,0.1711,0.1225,0.1067,0.0772,0.0167,0.0873
0.0286,0.0188,0.0434,0.1815,0.2245,0.0663,0.0560
6.3833,3.9444,0.1385,3.7440,10.0269,2.7799,6.4142
0.0250,0.0660,0.0535,0.1095,0.1613,0.0707,0.0592
0.1063,0.1071,0.0905,0.1051,0.0863,0.0741,0.0729
0.1467,0.0929,0.2101,0.0389,0.1055,0.1211,0.0514
0.0814,0.0987,0.0855,0.0686,0.0327,0.0748,0.0509
6.2177,4.2524,0.0455,7.3741,9.7093,2.3776,6.0553
